"","Date","ZipCode","ZORI","State","CountyName","City"
"8588","2019.02.28",22303,1691.70149856998,"VA","Fairfax County","Huntington"
"8589","2019.03.31",22303,1696.86154359917,"VA","Fairfax County","Huntington"
"8590","2019.04.30",22303,1716.59232033118,"VA","Fairfax County","Huntington"
"8591","2019.05.31",22303,1706.54876118135,"VA","Fairfax County","Huntington"
"8592","2019.06.30",22303,1696.33883220215,"VA","Fairfax County","Huntington"
"8593","2019.07.31",22303,1697.44277363895,"VA","Fairfax County","Huntington"
"8594","2019.08.31",22303,1712.51877013549,"VA","Fairfax County","Huntington"
"8595","2019.09.30",22303,1730.17866045578,"VA","Fairfax County","Huntington"
"8596","2019.10.31",22303,1736.76555279415,"VA","Fairfax County","Huntington"
"8597","2019.11.30",22303,1735.35534034675,"VA","Fairfax County","Huntington"
"8598","2019.12.31",22303,1719.81737378594,"VA","Fairfax County","Huntington"
"8599","2020.01.31",22303,1710.69751907515,"VA","Fairfax County","Huntington"
"8600","2020.02.29",22303,1723.45870833026,"VA","Fairfax County","Huntington"
"8601","2020.03.31",22303,1757.74367566428,"VA","Fairfax County","Huntington"
"8602","2020.04.30",22303,1775.72479142645,"VA","Fairfax County","Huntington"
"8603","2020.05.31",22303,1762.6628900515,"VA","Fairfax County","Huntington"
"8604","2020.06.30",22303,1731.84841926841,"VA","Fairfax County","Huntington"
"8605","2020.07.31",22303,1725.47708786471,"VA","Fairfax County","Huntington"
"8606","2020.08.31",22303,1725.48460702615,"VA","Fairfax County","Huntington"
"8607","2020.09.30",22303,1716.76478665342,"VA","Fairfax County","Huntington"
"8608","2020.10.31",22303,1702.12315602149,"VA","Fairfax County","Huntington"
"8609","2020.11.30",22303,1680.3340657459,"VA","Fairfax County","Huntington"
"8610","2020.12.31",22303,1680.56311047825,"VA","Fairfax County","Huntington"
"8611","2021.01.31",22303,1659.02552178307,"VA","Fairfax County","Huntington"
"8612","2021.02.28",22303,1644.46122426967,"VA","Fairfax County","Huntington"
"8613","2021.03.31",22303,1651.86658161787,"VA","Fairfax County","Huntington"
"8614","2021.04.30",22303,1670.85468549335,"VA","Fairfax County","Huntington"
"8615","2021.05.31",22303,1703.94039369561,"VA","Fairfax County","Huntington"
"8616","2021.06.30",22303,1717.29112676443,"VA","Fairfax County","Huntington"
"8617","2021.07.31",22303,1747.31885313153,"VA","Fairfax County","Huntington"
"8618","2021.08.31",22303,1777.39260831106,"VA","Fairfax County","Huntington"
"8619","2021.09.30",22303,1814.34341631589,"VA","Fairfax County","Huntington"
"8620","2021.10.31",22303,1859.3418197877,"VA","Fairfax County","Huntington"
"8621","2021.11.30",22303,1895.19261494012,"VA","Fairfax County","Huntington"
"8622","2021.12.31",22303,1892.07003984206,"VA","Fairfax County","Huntington"
"8623","2022.01.31",22303,1874.96019813104,"VA","Fairfax County","Huntington"
"8624","2022.02.28",22303,1875.26468867939,"VA","Fairfax County","Huntington"
"8625","2022.03.31",22303,1920.06401104056,"VA","Fairfax County","Huntington"
"8626","2022.04.30",22303,1932.46109234821,"VA","Fairfax County","Huntington"
"8627","2022.05.31",22303,1948.24422090028,"VA","Fairfax County","Huntington"
"8628","2022.06.30",22303,1959.20409503708,"VA","Fairfax County","Huntington"
"8629","2022.07.31",22303,1989.33787166701,"VA","Fairfax County","Huntington"
"8630","2022.08.31",22303,2003.22782707515,"VA","Fairfax County","Huntington"
"8631","2022.09.30",22303,2011.53872902394,"VA","Fairfax County","Huntington"
"8632","2022.10.31",22303,1998.32843082892,"VA","Fairfax County","Huntington"
"8633","2022.11.30",22303,1963.4786901471,"VA","Fairfax County","Huntington"
"8634","2022.12.31",22303,1922.00227296148,"VA","Fairfax County","Huntington"
"8635","2023.01.31",22303,1937.78557606751,"VA","Fairfax County","Huntington"
"8636","2023.02.28",22303,1980.46650866234,"VA","Fairfax County","Huntington"
"8637","2023.03.31",22303,1996.74021878935,"VA","Fairfax County","Huntington"
"8638","2023.04.30",22303,1992.39981164059,"VA","Fairfax County","Huntington"
"8639","2023.05.31",22303,1976.26687486842,"VA","Fairfax County","Huntington"
"8640","2023.06.30",22303,1988.79242463746,"VA","Fairfax County","Huntington"
"8641","2023.07.31",22303,2004.85628100806,"VA","Fairfax County","Huntington"
"8642","2023.08.31",22303,2031.18405467807,"VA","Fairfax County","Huntington"
"8643","2023.09.30",22303,2072.35219408204,"VA","Fairfax County","Huntington"
"8644","2023.10.31",22303,2086.55885013652,"VA","Fairfax County","Huntington"
"8645","2023.11.30",22303,2129.18404197668,"VA","Fairfax County","Huntington"
"8646","2023.12.31",22303,2091.79241342422,"VA","Fairfax County","Huntington"
"8647","2024.01.31",22303,2107.96152471417,"VA","Fairfax County","Huntington"
"8648","2024.02.29",22303,2081.49927604313,"VA","Fairfax County","Huntington"
"8649","2024.03.31",22303,2112.64923354505,"VA","Fairfax County","Huntington"
"8650","2024.04.30",22303,2109.0556363182,"VA","Fairfax County","Huntington"
"8651","2024.05.31",22303,2116.88997071812,"VA","Fairfax County","Huntington"
"8652","2024.06.30",22303,2150.75110292231,"VA","Fairfax County","Huntington"
"8653","2024.07.31",22303,2192.15253216069,"VA","Fairfax County","Huntington"
"8654","2024.08.31",22303,2217.22854197901,"VA","Fairfax County","Huntington"
"8655","2018.11.30",22301,2081.78545504625,"VA","Alexandria City","Alexandria"
"8656","2018.12.31",22301,2079.2270898711,"VA","Alexandria City","Alexandria"
"8657","2019.01.31",22301,2090.71322780681,"VA","Alexandria City","Alexandria"
"8658","2019.03.31",22301,2134.98898443698,"VA","Alexandria City","Alexandria"
"8659","2019.04.30",22301,2174.07251346529,"VA","Alexandria City","Alexandria"
"8660","2019.05.31",22301,2207.20839207959,"VA","Alexandria City","Alexandria"
"8661","2019.06.30",22301,2203.53000144412,"VA","Alexandria City","Alexandria"
"8662","2019.07.31",22301,2194.40052223439,"VA","Alexandria City","Alexandria"
"8663","2019.08.31",22301,2177.60311104343,"VA","Alexandria City","Alexandria"
"8664","2019.09.30",22301,2170.48289807602,"VA","Alexandria City","Alexandria"
"8665","2019.10.31",22301,2149.85309806656,"VA","Alexandria City","Alexandria"
"8666","2019.11.30",22301,2158.20757831957,"VA","Alexandria City","Alexandria"
"8667","2019.12.31",22301,2126.91205443719,"VA","Alexandria City","Alexandria"
"8668","2020.01.31",22301,2145.46812948315,"VA","Alexandria City","Alexandria"
"8669","2020.02.29",22301,2143.68799123314,"VA","Alexandria City","Alexandria"
"8670","2020.03.31",22301,2184.02282547392,"VA","Alexandria City","Alexandria"
"8671","2020.04.30",22301,2195.86542449361,"VA","Alexandria City","Alexandria"
"8672","2020.05.31",22301,2201.63112829452,"VA","Alexandria City","Alexandria"
"8673","2020.06.30",22301,2189.09806182775,"VA","Alexandria City","Alexandria"
"8674","2020.07.31",22301,2160.29808818075,"VA","Alexandria City","Alexandria"
"8675","2020.08.31",22301,2144.00970188225,"VA","Alexandria City","Alexandria"
"8676","2020.09.30",22301,2122.6545293562,"VA","Alexandria City","Alexandria"
"8677","2020.10.31",22301,2121.91199835623,"VA","Alexandria City","Alexandria"
"8678","2020.11.30",22301,2084.37820569859,"VA","Alexandria City","Alexandria"
"8679","2020.12.31",22301,2073.57025373689,"VA","Alexandria City","Alexandria"
"8680","2021.01.31",22301,2049.5014450361,"VA","Alexandria City","Alexandria"
"8681","2021.02.28",22301,2062.2654519055,"VA","Alexandria City","Alexandria"
"8682","2021.03.31",22301,2090.55745875044,"VA","Alexandria City","Alexandria"
"8683","2021.04.30",22301,2117.96380262336,"VA","Alexandria City","Alexandria"
"8684","2021.05.31",22301,2179.52173185894,"VA","Alexandria City","Alexandria"
"8685","2021.06.30",22301,2215.03312269472,"VA","Alexandria City","Alexandria"
"8686","2021.07.31",22301,2234.1372284505,"VA","Alexandria City","Alexandria"
"8687","2021.08.31",22301,2242.33995464381,"VA","Alexandria City","Alexandria"
"8688","2021.09.30",22301,2269.3829127864,"VA","Alexandria City","Alexandria"
"8689","2021.10.31",22301,2300.86530360029,"VA","Alexandria City","Alexandria"
"8690","2021.11.30",22301,2297.0937847655,"VA","Alexandria City","Alexandria"
"8691","2021.12.31",22301,2316.11254025038,"VA","Alexandria City","Alexandria"
"8692","2022.01.31",22301,2343.65157286319,"VA","Alexandria City","Alexandria"
"8693","2022.02.28",22301,2360.01300782147,"VA","Alexandria City","Alexandria"
"8694","2022.03.31",22301,2355.3741713009,"VA","Alexandria City","Alexandria"
"8695","2022.04.30",22301,2358.97191950064,"VA","Alexandria City","Alexandria"
"8696","2022.05.31",22301,2387.11354190142,"VA","Alexandria City","Alexandria"
"8697","2022.06.30",22301,2387.68869853399,"VA","Alexandria City","Alexandria"
"8698","2022.07.31",22301,2398.11072901399,"VA","Alexandria City","Alexandria"
"8699","2022.08.31",22301,2410.95701293974,"VA","Alexandria City","Alexandria"
"8700","2022.09.30",22301,2438.08154721891,"VA","Alexandria City","Alexandria"
"8701","2022.10.31",22301,2428.44128403952,"VA","Alexandria City","Alexandria"
"8702","2022.11.30",22301,2421.93926008937,"VA","Alexandria City","Alexandria"
"8703","2022.12.31",22301,2396.46609057166,"VA","Alexandria City","Alexandria"
"8704","2023.01.31",22301,2460.14988288735,"VA","Alexandria City","Alexandria"
"8705","2023.02.28",22301,2473.15405996387,"VA","Alexandria City","Alexandria"
"8706","2023.03.31",22301,2519.71379644091,"VA","Alexandria City","Alexandria"
"8707","2023.04.30",22301,2541.67860253866,"VA","Alexandria City","Alexandria"
"8708","2023.05.31",22301,2580.50525446088,"VA","Alexandria City","Alexandria"
"8709","2023.06.30",22301,2578.84186222289,"VA","Alexandria City","Alexandria"
"8710","2023.07.31",22301,2556.89618849006,"VA","Alexandria City","Alexandria"
"8711","2023.08.31",22301,2566.58793841586,"VA","Alexandria City","Alexandria"
"8712","2023.09.30",22301,2583.73123359849,"VA","Alexandria City","Alexandria"
"8713","2023.10.31",22301,2567.23073610696,"VA","Alexandria City","Alexandria"
"8714","2023.11.30",22301,2504.63951079626,"VA","Alexandria City","Alexandria"
"8715","2023.12.31",22301,2487.01604056772,"VA","Alexandria City","Alexandria"
"8716","2024.01.31",22301,2524.75931857298,"VA","Alexandria City","Alexandria"
"8717","2024.02.29",22301,2602.75916154633,"VA","Alexandria City","Alexandria"
"8718","2024.03.31",22301,2665.63595411617,"VA","Alexandria City","Alexandria"
"8719","2024.04.30",22301,2698.55057909136,"VA","Alexandria City","Alexandria"
"8720","2024.05.31",22301,2696.89116756247,"VA","Alexandria City","Alexandria"
"8721","2024.06.30",22301,2698.8253837527,"VA","Alexandria City","Alexandria"
"8722","2024.07.31",22301,2701.44114040893,"VA","Alexandria City","Alexandria"
"8723","2024.08.31",22301,2720.0949197861,"VA","Alexandria City","Alexandria"
"8724","2020.02.29",22044,1642.20019714409,"VA","Fairfax County","Falls Church"
"8725","2020.03.31",22044,1660.11589612839,"VA","Fairfax County","Falls Church"
"8726","2020.04.30",22044,1694.90230662397,"VA","Fairfax County","Falls Church"
"8727","2020.05.31",22044,1700.0795088188,"VA","Fairfax County","Falls Church"
"8728","2020.06.30",22044,1682.38974302747,"VA","Fairfax County","Falls Church"
"8729","2020.07.31",22044,1662.52468359821,"VA","Fairfax County","Falls Church"
"8730","2020.08.31",22044,1651.49006140452,"VA","Fairfax County","Falls Church"
"8731","2020.09.30",22044,1651.56141856051,"VA","Fairfax County","Falls Church"
"8732","2020.10.31",22044,1643.11920898436,"VA","Fairfax County","Falls Church"
"8733","2020.11.30",22044,1620.79674546786,"VA","Fairfax County","Falls Church"
"8734","2020.12.31",22044,1575.91146051266,"VA","Fairfax County","Falls Church"
"8735","2021.01.31",22044,1577.4329745724,"VA","Fairfax County","Falls Church"
"8736","2021.02.28",22044,1585.78779486133,"VA","Fairfax County","Falls Church"
"8737","2021.03.31",22044,1588.19667579199,"VA","Fairfax County","Falls Church"
"8738","2021.04.30",22044,1575.70929898729,"VA","Fairfax County","Falls Church"
"8739","2021.05.31",22044,1591.09323111672,"VA","Fairfax County","Falls Church"
"8740","2021.06.30",22044,1641.96893069957,"VA","Fairfax County","Falls Church"
"8741","2021.07.31",22044,1696.5983758442,"VA","Fairfax County","Falls Church"
"8742","2021.08.31",22044,1743.30336960822,"VA","Fairfax County","Falls Church"
"8743","2021.09.30",22044,1761.3592885883,"VA","Fairfax County","Falls Church"
"8744","2021.10.31",22044,1784.80004889884,"VA","Fairfax County","Falls Church"
"8745","2021.11.30",22044,1786.64268625994,"VA","Fairfax County","Falls Church"
"8746","2021.12.31",22044,1786.54234307863,"VA","Fairfax County","Falls Church"
"8747","2022.01.31",22044,1762.24992085173,"VA","Fairfax County","Falls Church"
"8748","2022.02.28",22044,1760.47955446174,"VA","Fairfax County","Falls Church"
"8749","2022.03.31",22044,1778.99852689134,"VA","Fairfax County","Falls Church"
"8750","2022.04.30",22044,1793.0282328686,"VA","Fairfax County","Falls Church"
"8751","2022.05.31",22044,1815.75828982805,"VA","Fairfax County","Falls Church"
"8752","2022.06.30",22044,1839.05580670607,"VA","Fairfax County","Falls Church"
"8753","2022.07.31",22044,1876.0638103788,"VA","Fairfax County","Falls Church"
"8754","2022.08.31",22044,1891.24259776914,"VA","Fairfax County","Falls Church"
"8755","2022.09.30",22044,1884.23568229435,"VA","Fairfax County","Falls Church"
"8756","2022.10.31",22044,1880.69985421081,"VA","Fairfax County","Falls Church"
"8757","2022.11.30",22044,1898.2558425689,"VA","Fairfax County","Falls Church"
"8758","2022.12.31",22044,1897.522669361,"VA","Fairfax County","Falls Church"
"8759","2023.01.31",22044,1891.81160735836,"VA","Fairfax County","Falls Church"
"8760","2023.02.28",22044,1855.38643849116,"VA","Fairfax County","Falls Church"
"8761","2023.03.31",22044,1855.59929145486,"VA","Fairfax County","Falls Church"
"8762","2023.04.30",22044,1859.85477640875,"VA","Fairfax County","Falls Church"
"8763","2023.05.31",22044,1915.85906875127,"VA","Fairfax County","Falls Church"
"8764","2023.06.30",22044,1983.69143096557,"VA","Fairfax County","Falls Church"
"8765","2023.07.31",22044,2030.0715552393,"VA","Fairfax County","Falls Church"
"8766","2023.08.31",22044,2017.824300977,"VA","Fairfax County","Falls Church"
"8767","2023.09.30",22044,2017.04446747504,"VA","Fairfax County","Falls Church"
"8768","2023.10.31",22044,1993.33599399505,"VA","Fairfax County","Falls Church"
"8769","2023.11.30",22044,1985.27315935132,"VA","Fairfax County","Falls Church"
"8770","2023.12.31",22044,1936.52176409852,"VA","Fairfax County","Falls Church"
"8771","2024.01.31",22044,1942.44616091133,"VA","Fairfax County","Falls Church"
"8772","2024.02.29",22044,1950.30473136515,"VA","Fairfax County","Falls Church"
"8773","2024.03.31",22044,1993.2153208073,"VA","Fairfax County","Falls Church"
"8774","2024.04.30",22044,2012.81769470082,"VA","Fairfax County","Falls Church"
"8775","2024.05.31",22044,2050.3394577578,"VA","Fairfax County","Falls Church"
"8776","2024.06.30",22044,2089.28340503545,"VA","Fairfax County","Falls Church"
"8777","2024.07.31",22044,2139.24824786564,"VA","Fairfax County","Falls Church"
"8778","2024.08.31",22044,2184.25641025641,"VA","Fairfax County","Falls Church"
"8779","2024.08.31",21769,2450,"MD","Frederick County","Middletown"
"8780","2016.12.31",20005,2295.7245642449,"DC","District of Columbia","Washington"
"8781","2017.01.31",20005,2298.930526671,"DC","District of Columbia","Washington"
"8782","2017.02.28",20005,2288.00162152107,"DC","District of Columbia","Washington"
"8783","2017.03.31",20005,2273.58386712249,"DC","District of Columbia","Washington"
"8784","2017.04.30",20005,2278.0423798564,"DC","District of Columbia","Washington"
"8785","2017.05.31",20005,2284.15268607167,"DC","District of Columbia","Washington"
"8786","2017.06.30",20005,2296.09956879201,"DC","District of Columbia","Washington"
"8787","2017.07.31",20005,2289.15331247695,"DC","District of Columbia","Washington"
"8788","2017.08.31",20005,2285.79151993441,"DC","District of Columbia","Washington"
"8789","2017.09.30",20005,2293.8008910892,"DC","District of Columbia","Washington"
"8790","2017.10.31",20005,2289.71381821263,"DC","District of Columbia","Washington"
"8791","2017.11.30",20005,2281.7075975437,"DC","District of Columbia","Washington"
"8792","2017.12.31",20005,2283.61268704464,"DC","District of Columbia","Washington"
"8793","2018.01.31",20005,2274.02485052483,"DC","District of Columbia","Washington"
"8794","2018.02.28",20005,2241.67502660012,"DC","District of Columbia","Washington"
"8795","2018.03.31",20005,2219.55623789266,"DC","District of Columbia","Washington"
"8796","2018.04.30",20005,2224.2421895497,"DC","District of Columbia","Washington"
"8797","2018.05.31",20005,2269.49425854102,"DC","District of Columbia","Washington"
"8798","2018.06.30",20005,2293.3060580906,"DC","District of Columbia","Washington"
"8799","2018.07.31",20005,2318.08743489316,"DC","District of Columbia","Washington"
"8800","2018.08.31",20005,2337.40492647038,"DC","District of Columbia","Washington"
"8801","2018.09.30",20005,2343.99245464692,"DC","District of Columbia","Washington"
"8802","2018.10.31",20005,2341.82100767235,"DC","District of Columbia","Washington"
"8803","2018.11.30",20005,2335.78311676295,"DC","District of Columbia","Washington"
"8804","2018.12.31",20005,2317.41377113552,"DC","District of Columbia","Washington"
"8805","2019.01.31",20005,2321.54852373617,"DC","District of Columbia","Washington"
"8806","2019.02.28",20005,2328.47438324627,"DC","District of Columbia","Washington"
"8807","2019.03.31",20005,2353.23662878511,"DC","District of Columbia","Washington"
"8808","2019.04.30",20005,2363.84915845085,"DC","District of Columbia","Washington"
"8809","2019.05.31",20005,2364.55416786429,"DC","District of Columbia","Washington"
"8810","2019.06.30",20005,2371.12643592155,"DC","District of Columbia","Washington"
"8811","2019.07.31",20005,2396.30007345771,"DC","District of Columbia","Washington"
"8812","2019.08.31",20005,2390.06394048726,"DC","District of Columbia","Washington"
"8813","2019.09.30",20005,2380.00152524806,"DC","District of Columbia","Washington"
"8814","2019.10.31",20005,2336.46577339467,"DC","District of Columbia","Washington"
"8815","2019.11.30",20005,2332.8427055469,"DC","District of Columbia","Washington"
"8816","2019.12.31",20005,2339.8989851079,"DC","District of Columbia","Washington"
"8817","2020.01.31",20005,2360.4930300394,"DC","District of Columbia","Washington"
"8818","2020.02.29",20005,2373.63718249782,"DC","District of Columbia","Washington"
"8819","2020.03.31",20005,2379.99526505645,"DC","District of Columbia","Washington"
"8820","2020.04.30",20005,2381.17777367329,"DC","District of Columbia","Washington"
"8821","2020.05.31",20005,2372.42331427427,"DC","District of Columbia","Washington"
"8822","2020.06.30",20005,2357.59959200628,"DC","District of Columbia","Washington"
"8823","2020.07.31",20005,2339.281098956,"DC","District of Columbia","Washington"
"8824","2020.08.31",20005,2321.63801898893,"DC","District of Columbia","Washington"
"8825","2020.09.30",20005,2270.32801220107,"DC","District of Columbia","Washington"
"8826","2020.10.31",20005,2204.38738067987,"DC","District of Columbia","Washington"
"8827","2020.11.30",20005,2169.59432763834,"DC","District of Columbia","Washington"
"8828","2020.12.31",20005,2137.34357206384,"DC","District of Columbia","Washington"
"8829","2021.01.31",20005,2145.9447925931,"DC","District of Columbia","Washington"
"8830","2021.02.28",20005,2125.61819753176,"DC","District of Columbia","Washington"
"8831","2021.03.31",20005,2149.39357390887,"DC","District of Columbia","Washington"
"8832","2021.04.30",20005,2157.87540962226,"DC","District of Columbia","Washington"
"8833","2021.05.31",20005,2183.86928820707,"DC","District of Columbia","Washington"
"8834","2021.06.30",20005,2218.45267862864,"DC","District of Columbia","Washington"
"8835","2021.07.31",20005,2289.13834432907,"DC","District of Columbia","Washington"
"8836","2021.08.31",20005,2352.38449214287,"DC","District of Columbia","Washington"
"8837","2021.09.30",20005,2392.13095413521,"DC","District of Columbia","Washington"
"8838","2021.10.31",20005,2396.27562670727,"DC","District of Columbia","Washington"
"8839","2021.11.30",20005,2387.57152434025,"DC","District of Columbia","Washington"
"8840","2021.12.31",20005,2393.87039336296,"DC","District of Columbia","Washington"
"8841","2022.01.31",20005,2396.80015826714,"DC","District of Columbia","Washington"
"8842","2022.02.28",20005,2387.02681553997,"DC","District of Columbia","Washington"
"8843","2022.03.31",20005,2389.66279791621,"DC","District of Columbia","Washington"
"8844","2022.04.30",20005,2395.27828630083,"DC","District of Columbia","Washington"
"8845","2022.05.31",20005,2428.33543530155,"DC","District of Columbia","Washington"
"8846","2022.06.30",20005,2449.11228867591,"DC","District of Columbia","Washington"
"8847","2022.07.31",20005,2485.31914484999,"DC","District of Columbia","Washington"
"8848","2022.08.31",20005,2509.85898542718,"DC","District of Columbia","Washington"
"8849","2022.09.30",20005,2528.05875287011,"DC","District of Columbia","Washington"
"8850","2022.10.31",20005,2515.40988485462,"DC","District of Columbia","Washington"
"8851","2022.11.30",20005,2529.00298453117,"DC","District of Columbia","Washington"
"8852","2022.12.31",20005,2523.52272644527,"DC","District of Columbia","Washington"
"8853","2023.01.31",20005,2540.62581144568,"DC","District of Columbia","Washington"
"8854","2023.02.28",20005,2543.62911042546,"DC","District of Columbia","Washington"
"8855","2023.03.31",20005,2538.41024054239,"DC","District of Columbia","Washington"
"8856","2023.04.30",20005,2525.03240604816,"DC","District of Columbia","Washington"
"8857","2023.05.31",20005,2516.22439599888,"DC","District of Columbia","Washington"
"8858","2023.06.30",20005,2533.38142354448,"DC","District of Columbia","Washington"
"8859","2023.07.31",20005,2560.47604126677,"DC","District of Columbia","Washington"
"8860","2023.08.31",20005,2575.87193032907,"DC","District of Columbia","Washington"
"8861","2023.09.30",20005,2592.95354031323,"DC","District of Columbia","Washington"
"8862","2023.10.31",20005,2609.7681398811,"DC","District of Columbia","Washington"
"8863","2023.11.30",20005,2626.64237872639,"DC","District of Columbia","Washington"
"8864","2023.12.31",20005,2611.50274421171,"DC","District of Columbia","Washington"
"8865","2024.01.31",20005,2595.1830004641,"DC","District of Columbia","Washington"
"8866","2024.02.29",20005,2590.45478602546,"DC","District of Columbia","Washington"
"8867","2024.03.31",20005,2600.55837316824,"DC","District of Columbia","Washington"
"8868","2024.04.30",20005,2605.59659697434,"DC","District of Columbia","Washington"
"8869","2024.05.31",20005,2603.97492139924,"DC","District of Columbia","Washington"
"8870","2024.06.30",20005,2626.09123389994,"DC","District of Columbia","Washington"
"8871","2024.07.31",20005,2643.34663326851,"DC","District of Columbia","Washington"
"8872","2024.08.31",20005,2647.6894055868,"DC","District of Columbia","Washington"
"8873","2024.08.31",20872,2630,"MD","Montgomery County","Damascus"
"8874","2018.01.31",20024,2146.71582394775,"DC","District of Columbia","Washington"
"8875","2018.02.28",20024,2160.61258209236,"DC","District of Columbia","Washington"
"8876","2018.03.31",20024,2178.50374127091,"DC","District of Columbia","Washington"
"8877","2018.04.30",20024,2158.33901237323,"DC","District of Columbia","Washington"
"8878","2018.05.31",20024,2123.73086278716,"DC","District of Columbia","Washington"
"8879","2018.06.30",20024,2157.62443523884,"DC","District of Columbia","Washington"
"8880","2018.07.31",20024,2149.73941896829,"DC","District of Columbia","Washington"
"8881","2018.08.31",20024,2190.3192028285,"DC","District of Columbia","Washington"
"8882","2018.09.30",20024,2206.87312651434,"DC","District of Columbia","Washington"
"8883","2018.10.31",20024,2316.30579429703,"DC","District of Columbia","Washington"
"8884","2018.11.30",20024,2355.74798936668,"DC","District of Columbia","Washington"
"8885","2018.12.31",20024,2348.55636223055,"DC","District of Columbia","Washington"
"8886","2019.01.31",20024,2247.46667616581,"DC","District of Columbia","Washington"
"8887","2019.02.28",20024,2224.65518975644,"DC","District of Columbia","Washington"
"8888","2019.03.31",20024,2241.29712069332,"DC","District of Columbia","Washington"
"8889","2019.04.30",20024,2255.80473754383,"DC","District of Columbia","Washington"
"8890","2019.05.31",20024,2264.54359563877,"DC","District of Columbia","Washington"
"8891","2019.06.30",20024,2254.78865495752,"DC","District of Columbia","Washington"
"8892","2019.07.31",20024,2261.28333126662,"DC","District of Columbia","Washington"
"8893","2019.08.31",20024,2288.3057539716,"DC","District of Columbia","Washington"
"8894","2019.09.30",20024,2315.17378535281,"DC","District of Columbia","Washington"
"8895","2019.10.31",20024,2309.89081892709,"DC","District of Columbia","Washington"
"8896","2019.11.30",20024,2287.21147403204,"DC","District of Columbia","Washington"
"8897","2019.12.31",20024,2312.05701468359,"DC","District of Columbia","Washington"
"8898","2020.01.31",20024,2314.81890983758,"DC","District of Columbia","Washington"
"8899","2020.02.29",20024,2350.47934293143,"DC","District of Columbia","Washington"
"8900","2020.03.31",20024,2320.21963928683,"DC","District of Columbia","Washington"
"8901","2020.04.30",20024,2357.1458768431,"DC","District of Columbia","Washington"
"8902","2020.05.31",20024,2302.38174506711,"DC","District of Columbia","Washington"
"8903","2020.06.30",20024,2301.95050693034,"DC","District of Columbia","Washington"
"8904","2020.07.31",20024,2266.78439107941,"DC","District of Columbia","Washington"
"8905","2020.08.31",20024,2293.39501497078,"DC","District of Columbia","Washington"
"8906","2020.09.30",20024,2282.03677297321,"DC","District of Columbia","Washington"
"8907","2020.10.31",20024,2265.55488259815,"DC","District of Columbia","Washington"
"8908","2020.11.30",20024,2215.54105707252,"DC","District of Columbia","Washington"
"8909","2020.12.31",20024,2171.29711200811,"DC","District of Columbia","Washington"
"8910","2021.01.31",20024,2160.84142274482,"DC","District of Columbia","Washington"
"8911","2021.02.28",20024,2180.62307183876,"DC","District of Columbia","Washington"
"8912","2021.03.31",20024,2178.17059749228,"DC","District of Columbia","Washington"
"8913","2021.04.30",20024,2197.80027876228,"DC","District of Columbia","Washington"
"8914","2021.05.31",20024,2218.75659214526,"DC","District of Columbia","Washington"
"8915","2021.06.30",20024,2274.72471814415,"DC","District of Columbia","Washington"
"8916","2021.07.31",20024,2296.60997869615,"DC","District of Columbia","Washington"
"8917","2021.08.31",20024,2329.06195028571,"DC","District of Columbia","Washington"
"8918","2021.09.30",20024,2338.1034409196,"DC","District of Columbia","Washington"
"8919","2021.10.31",20024,2357.73613664444,"DC","District of Columbia","Washington"
"8920","2021.11.30",20024,2341.04800525469,"DC","District of Columbia","Washington"
"8921","2021.12.31",20024,2339.85870227296,"DC","District of Columbia","Washington"
"8922","2022.01.31",20024,2319.59183485031,"DC","District of Columbia","Washington"
"8923","2022.02.28",20024,2323.14021126198,"DC","District of Columbia","Washington"
"8924","2022.03.31",20024,2332.06838398566,"DC","District of Columbia","Washington"
"8925","2022.04.30",20024,2358.49252413944,"DC","District of Columbia","Washington"
"8926","2022.05.31",20024,2375.41859560476,"DC","District of Columbia","Washington"
"8927","2022.06.30",20024,2394.92368561016,"DC","District of Columbia","Washington"
"8928","2022.07.31",20024,2397.20285864999,"DC","District of Columbia","Washington"
"8929","2022.08.31",20024,2429.27151406224,"DC","District of Columbia","Washington"
"8930","2022.09.30",20024,2422.80158352214,"DC","District of Columbia","Washington"
"8931","2022.10.31",20024,2438.32623216347,"DC","District of Columbia","Washington"
"8932","2022.11.30",20024,2419.87743158072,"DC","District of Columbia","Washington"
"8933","2022.12.31",20024,2414.45617406209,"DC","District of Columbia","Washington"
"8934","2023.01.31",20024,2405.31438095643,"DC","District of Columbia","Washington"
"8935","2023.02.28",20024,2413.69582599284,"DC","District of Columbia","Washington"
"8936","2023.03.31",20024,2460.42906452369,"DC","District of Columbia","Washington"
"8937","2023.04.30",20024,2478.62947450734,"DC","District of Columbia","Washington"
"8938","2023.05.31",20024,2495.54256816615,"DC","District of Columbia","Washington"
"8939","2023.06.30",20024,2488.62045470801,"DC","District of Columbia","Washington"
"8940","2023.07.31",20024,2488.70146882426,"DC","District of Columbia","Washington"
"8941","2023.08.31",20024,2481.76294172776,"DC","District of Columbia","Washington"
"8942","2023.09.30",20024,2480.52053952151,"DC","District of Columbia","Washington"
"8943","2023.10.31",20024,2489.15549591353,"DC","District of Columbia","Washington"
"8944","2023.11.30",20024,2482.67281363897,"DC","District of Columbia","Washington"
"8945","2023.12.31",20024,2461.70829020532,"DC","District of Columbia","Washington"
"8946","2024.01.31",20024,2445.31985215978,"DC","District of Columbia","Washington"
